"employee_id","year","rating","fullname","grade_id","grade_name","education_id","education_level","years_of_service","iq","gtq","tiki","disc","mbti","pauli","faxtor","papi_n","papi_g","papi_a","papi_l","papi_p","papi_i","papi_t","papi_v","papi_o","papi_b","papi_s","papi_x","papi_c","papi_d","papi_r","papi_z","papi_e","papi_k","papi_f","papi_w","s_strategic","s_learner","s_achiever","s_relator","s_analytical","pillar_gdr","pillar_cex","pillar_ids","pillar_qdd","pillar_sto","pillar_sea","pillar_vcu","pillar_lie","pillar_ftc","pillar_csi"
"EMP101421","2024","3","Galih Santoso","3","V","2","S1","6.75","119","22","6","IS","ENTJ","97","87","7","8","4","1","7","1","2","5","6","2","3","5","5","3","1","6","9","9","5","9","0","0","0","0","0","1","1","2","3","1","1","3","1","2","1"
"EMP101544","2024","3","Dewi Wibowo","2","IV","4","SMA","6.5","123","37","4","UNKNOWN","INFJ","52","31","3","5","1","4","1","8","8","5","7","2","6","8","1","6","6","5","5","5","7","3","0","0","0","0","0","4","4","3","3","3","3","3","3","4","4"
"EMP100820","2024","3","Rizky Pratama","2","IV","1","D3","1.4166666666666667","98","14","7","SI","ENFP","83","63","6","5","2","7","9","3","4","7","2","3","5","4","3","9","5","2","4","5","4","5","0","0","0","0","0","2","1","1","1","1","2","1","2","1","1"
"EMP100927","2024","3","Maya Kusuma","3","V","2","S1","5.416666666666666","139","38","9","UNKNOWN","ENFJ","86","70","6","3","5","9","5","3","2","6","7","7","8","8","6","6","1","2","5","2","3","2","0","0","0","0","0","4","4","4","5","4","5","3","3","5","3"
"EMP101676","2024","3","Andi Pamungkas","1","III","2","S1","1.6666666666666667","125","23","10","DC","ENTJ","99","48","5","5","9","8","1","9","5","7","3","4","9","1","6","1","4","3","5","9","5","2","0","0","0","1","0","4","4","5","4","4","3","5","3","5","4"
"EMP100231","2024","3","Satya Halim Hidayat","2","IV","2","S1","1.4166666666666667","139","23","6","SI","ENFP","60","70","1","8","7","9","9","5","3","3","2","9","3","1","5","3","4","2","2","2","4","8","1","0","0","0","0","4","4","3","3","3","5","3","4","3","4"
"EMP101585","2024","3","Yoga Hasibuan","1","III","2","S1","4.583333333333333","98","22","10","IC","ESTJ","84","84","9","1","2","7","9","6","7","1","8","7","9","2","1","8","2","2","6","3","5","1","0","0","0","0","0","2","3","2","1","3","2","2","2","2","3"
"EMP101395","2024","3","Nabila Saputra Setiawan","1","III","1","D3","9.25","111","27","5","SC","ESTJ","48","93","5","8","9","2","9","4","5","8","6","7","5","5","6","8","5","8","5","8","2","5","0","0","1","0","0","5","4","4","3","4","4","4","3","3","4"
"EMP101040","2024","3","Ayunda Hidayat","3","V","3","S2","6.083333333333333","108","28","1","IC","ISFP","99","56","3","9","3","1","7","9","1","3","9","9","7","7","1","3","8","2","3","9","8","9","0","0","0","0","0","3","4","5","4","4","5","5","3","4","5"
"EMP101464","2024","3","Arif Utami","2","IV","3","S2","3.083333333333333","129","29","2","DS","ISTJ","94","90","4","1","9","6","7","9","9","1","3","2","8","1","9","4","8","6","8","5","1","9","0","0","0","0","0","4","4","4","3","4","4","4","3","5","4"
"EMP101863","2024","3","Wahyu Lestari","1","III","3","S2","2.416666666666667","124","40","4","DC","INTP","48","22","9","2","2","5","5","3","9","3","3","2","7","4","7","6","5","3","7","9","5","4","0","0","0","0","0","2","3","2","4","3","3","3","2","4","3"
"EMP100503","2024","3","Prasetyo Ganesha Ramadhan","1","III","2","S1","3.6666666666666665","86","40","4","CS","INTP","32","78","1","3","6","4","8","4","6","4","8","4","8","6","6","5","4","2","1","9","2","7","0","0","1","1","0","2","2","2","1","1","3","2","2","2","2"
"EMP101935","2024","3","Hadi Maulida","1","III","1","D3","6.916666666666666","84","17","7","IS","ESFP","24","71","6","6","2","2","4","4","5","8","5","7","1","7","1","4","8","3","8","7","5","6","1","0","0","0","0","5","3","4","4","5","3","0","4","4","4"
"EMP101987","2024","3","Ahmad Herlambang","3","V","3","S2","6.416666666666666","119","32","4","ID","INFJ","100","48","5","3","3","4","6","5","5","6","8","9","1","8","7","4","7","7","8","5","9","1","0","0","0","0","1","4","4","4","4","5","4","3","3","3","5"
"EMP100133","2024","3","Rendra Handayani","1","III","3","S2","2.5","104","39","4","CI","ENTP","44","89","6","4","5","9","4","7","3","5","5","2","5","5","8","1","1","2","7","4","4","8","0","0","0","0","0","4","3","4","3","3","4","3","2","2","3"
"EMP100471","2024","3","Indra Zulfikar Rahmawati","3","V","1","D3","2.666666666666667","123","36","4","DC","INTJ","58","84","7","7","7","2","3","7","1","7","7","4","4","6","6","7","5","4","5","2","8","9","0","0","0","0","1","5","4","4","3","4","4","4","3","4","4"
"EMP101446","2024","3","Fitri Adi Pratomo","1","III","4","SMA","5.583333333333333","94","18","5","SI","ENTP","65","65","4","7","7","4","5","5","6","9","4","8","1","1","1","8","4","5","9","2","4","2","0","0","0","0","0","5","5","5","5","5","5","5","5","5","5"
"EMP101377","2024","3","Dwi Utama Fauziah","1","III","2","S1","5.083333333333333","90","28","9","DI","ENTP","75","52","7","4","4","9","8","3","2","3","9","1","7","9","8","5","7","3","5","2","9","9","0","0","1","1","0","3","3","2","3","2","3","3","2","3","2"
"EMP101905","2024","3","Wulan Utama Wibowo","2","IV","1","D3","5.083333333333333","100","23","1","SD","INFJ","82","73","7","3","4","3","3","4","5","5","9","7","3","5","6","4","8","1","4","5","9","5","0","0","0","0","0","3","3","4","3","5","4","5","4","3","4"
"EMP100333","2024","3","Mahendra Putra","3","V","4","SMA","3.9166666666666665","92","24","4","CS","ENFP","64","56","3","8","1","5","7","7","2","5","3","3","4","4","6","7","4","2","4","9","3","3","1","0","0","0","0","1","2","3","1","2","2","3","2","2","3"
"EMP100137","2024","3","Rizky Jatmiko Hasibuan","1","III","1","D3","10.333333333333332","125","16","10","DC","ESFJ","73","32","5","5","3","8","5","7","3","4","7","5","9","9","3","5","5","6","3","2","9","3","0","0","0","0","0","3","4","3","99","4","5","3","4","3","4"
"EMP101521","2024","3","Utami Utami","3","V","4","SMA","7.666666666666665","104","36","10","DS","INFP","59","99","6","2","1","8","5","7","9","3","5","2","2","2","6","5","1","7","1","1","8","5","0","0","0","0","0","3","2","2","3","3","2","1","3","2","2"
"EMP101146","2024","3","Ayu Suharto","1","III","4","SMA","3.083333333333333","111","27","9","IC","ISTP","48","46","8","2","5","5","5","6","5","8","7","3","3","6","5","1","1","1","7","1","3","3","0","0","0","0","0","3","3","4","5","4","4","4","5","4","5"
"EMP101780","2024","3","Vania Utama Zulfikar","2","IV","3","S2","7.25","96","30","10","SD","ENFJ","90","96","2","6","5","1","5","8","1","2","1","7","5","4","1","9","2","9","6","9","2","4","1","0","0","0","0","2","2","3","4","4","3","3","4","4","3"
"EMP101726","2024","3","Dimas Anggara","1","III","2","S1","6.666666666666666","120","30","4","SD","ENFJ","55","93","2","6","1","2","2","6","7","7","4","4","5","5","2","7","3","2","4","5","2","5","0","0","0","0","0","2","2","2","1","1","1","1","1","2","1"
"EMP100702","2024","3","Kurnia Utami","2","IV","4","SMA","6.333333333333333","80","27","3","IC","ESFJ","84","68","1","7","3","5","6","8","4","5","1","6","8","2","9","4","3","4","7","9","4","7","0","0","0","0","0","3","2","2","2","3","3","2","2","3","1"
"EMP100363","2024","3","Zahra Salsabila","2","IV","3","S2","3.6666666666666665","128","27","5","IC","INTP","52","85","7","7","8","6","7","8","8","3","6","5","7","3","3","4","9","2","5","6","5","5","0","1","0","0","0","4","3","6","5","3","4","4","3","4","4"
"EMP100135","2024","3","Indra Wijaya Ridwan","1","III","1","D3","1.1666666666666667","113","27","7","UNKNOWN","INFP","87","64","1","2","6","3","8","9","2","7","5","3","8","7","2","1","6","7","6","6","2","1","0","0","0","0","0","2","3","3","2","1","3","2","2","2","2"
"EMP101827","2023","3","Fajar Candra Zulfikar","3","V","2","S1","4.583333333333333","81","28","9","CD","ENFP","36","84","5","8","4","2","1","8","5","9","9","5","1","9","1","6","9","2","9","6","6","9","1","0","1","1","0","5","5","5","5","5","5","5","5","5","3"
"EMP100906","2023","3","Oka Salsabila","3","V","4","SMA","3.583333333333333","108","28","4","ID","ESFP","89","91","2","4","5","8","5","5","5","1","6","7","5","8","4","9","6","1","4","5","5","3","1","0","0","0","0","3","4","4","3","3","3","3","3","3","3"
"EMP100397","2023","3","Yuni Iqbal Putra","2","IV","1","D3","7.5","108","16","7","DI","ISTP","67","44","7","2","5","1","9","2","9","7","2","6","9","1","4","1","2","4","4","6","2","7","0","0","0","0","0","4","5","5","5","5","5","3","5","5","5"
"EMP101440","2023","3","Ari Lestari Fauziah","2","IV","2","S1","5.166666666666666","119","24","1","IC","UNKNOWN","22","71","7","9","2","2","9","2","1","6","8","3","5","4","3","2","5","1","9","7","5","2","1","0","0","0","0","3","4","4","5","4","4","4","4","3","4"
"EMP101290","2023","3","Dinda Maulana","1","III","1","D3","5.333333333333333","80","20","10","DI","INFP","47","92","5","1","3","3","9","1","9","6","7","7","1","6","6","8","5","2","8","6","2","8","0","1","0","0","1","3","4","3","3","2","3","3","4","3","3"
"EMP101090","2023","3","Bella Fauziah","1","III","3","S2","6.166666666666666","129","32","4","DS","INFP","82","48","1","3","5","5","2","8","5","2","8","2","1","7","5","8","6","4","2","8","3","4","0","0","0","0","0","2","3","2","2","3","2","2","2","3","2"
"EMP101711","2023","3","Lestari Saputra Gunawan","2","IV","4","SMA","4.25","104","30","8","IC","UNKNOWN","94","32","7","2","5","2","1","9","5","5","5","4","4","2","7","2","8","2","8","5","5","4","0","0","0","0","1","5","5","5","5","3","5","5","4","3","5"
"EMP101754","2023","3","Luthfi Mahendra","3","V","3","S2","3.25","114","31","9","SI","ISFJ","50","62","4","3","1","8","5","8","7","4","6","5","4","8","5","1","5","7","6","5","9","7","0","0","0","0","0","4","3","2","3","3","3","3","3","4","3"
"EMP100841","2023","3","Zaki Syahputra","3","V","3","S2","4.833333333333333","96","25","4","DI","ISFP","73","92","2","5","1","4","1","7","6","1","3","8","9","5","1","3","9","8","3","9","2","5","1","0","0","0","0","3","3","3","3","3","4","5","5","4","4"
"EMP100755","2023","3","Iman Utami","2","IV","2","S1","10.583333333333332","97","23","10","IS","ESFJ","21","29","5","1","3","5","5","4","4","7","8","5","5","3","1","8","7","7","3","5","7","5","0","0","0","0","0","4","4","4","4","3","3","3","4","4","4"
"EMP100317","2023","3","Budi Herlambang","2","IV","3","S2","6.333333333333333","95","35","6","ID","ISFP","43","64","9","3","1","1","2","5","5","5","6","1","3","7","4","6","9","1","4","5","6","1","0","0","0","0","0","1","1","1","2","1","1","1","1","1","1"
"EMP101649","2023","3","Eko Ginting","3","V","4","SMA","3.5","108","28","2","UNKNOWN","INTP","85","99","5","9","5","3","6","5","8","3","4","5","1","8","1","3","9","6","6","4","9","6","0","0","0","0","1","4","99","4","3","5","4","3","4","4","4"
"EMP101067","2023","3","Galih Kusuma Ramadhan","2","IV","4","SMA","0.0833333333333333","113","17","9","IC","INFJ","34","100","5","3","8","4","1","7","7","4","7","6","8","8","8","1","5","1","6","5","4","3","0","0","0","0","0","3","2","3","3","2","2","3","3","3","3"
"EMP101915","2023","3","Dewi Candra Lukman","3","V","4","SMA","5.166666666666666","116","16","7","IC","ISFP","24","85","5","1","4","6","4","7","4","4","7","4","4","4","6","1","5","6","4","2","5","3","0","1","0","0","0","2","2","3","3","3","4","3","4","3","4"
"EMP100555","2023","3","Rani Anugrah Ridwan","1","III","1","D3","0.1666666666666666","99","25","5","IS","ENFP","89","68","4","4","7","6","1","9","6","4","9","7","2","8","7","7","8","8","7","1","3","8","0","0","1","0","0","5","4","4","4","3","3","3","4","5","4"
"EMP100407","2023","3","Arif Rachman Suharto","1","III","4","SMA","7.833333333333333","116","19","7","DC","ESTJ","68","83","4","6","3","4","4","5","5","1","6","5","1","8","3","1","4","1","1","1","7","5","0","0","0","0","0","3","3","3","3","3","2","4","4","4","4"
"EMP101945","2023","3","Mahendra Wibowo","3","V","3","S2","8","128","29","8","CD","ISTP","35","49","7","9","6","2","9","5","3","5","5","7","8","2","2","1","6","7","4","7","4","8","0","1","0","0","0","5","5","4","5","5","5","5","5","5","5"
"EMP100061","2023","3","Oktavia Anugrah Setiawan","3","V","1","D3","3.8333333333333326","108","28","6","IC","ENTP","92","22","8","5","5","3","6","8","8","6","4","4","7","6","4","3","6","9","4","4","5","7","0","0","0","0","0","3","4","3","3","3","2","3","2","2","2"
"EMP100760","2023","3","Cahyo Tri Herlambang","2","IV","1","D3","5.166666666666666","112","29","8","DI","ESTP","54","36","8","9","5","3","1","6","2","8","6","2","4","2","9","4","8","4","5","7","9","5","0","0","0","0","0","1","1","1","1","1","3","1","1","2","2"
"EMP100253","2023","3","Putri Kusuma","2","IV","2","S1","6.916666666666666","91","23","2","IC","INTP","48","93","5","1","4","5","3","3","5","8","9","7","1","6","1","9","4","5","5","3","4","3","0","0","0","0","0","5","4","5","3","5","5","5","5","3","5"
"EMP101332","2023","3","Wahyu Sinaga","3","V","2","S1","3.333333333333333","87","30","3","UNKNOWN","ESFJ","36","25","4","9","5","5","3","9","5","8","8","5","8","9","3","4","9","1","9","8","6","9","0","1","0","1","0","4","4","4","5","5","5","4","5","5","5"
"EMP101789","2023","3","Oktavia Siregar","2","IV","3","S2","3.5","127","31","2","DI","ESTJ","97","54","4","8","3","6","2","1","9","5","2","8","3","5","5","9","8","7","6","1","6","3","1","0","0","0","0","3","3","3","4","2","4","3","3","3","3"
"EMP101770","2023","3","Zaki Qolbi Gunawan","1","III","2","S1","1.5833333333333333","111","27","4","DI","INTP","91","56","8","2","2","9","5","9","1","4","9","3","3","2","1","9","3","7","6","5","2","2","0","1","0","0","0","5","4","3","3","3","4","3","4","5","4"
"EMP101442","2023","3","Valdo Saputra Fauziah","1","III","4","SMA","5.416666666666666","94","17","8","DC","ESTJ","28","88","9","5","9","2","3","4","5","3","3","5","8","1","5","9","4","8","5","4","5","1","0","0","0","1","0","2","3","2","3","3","3","3","3","4","4"
"EMP101390","2023","3","Wahyu Pramudita Gunawan","3","V","4","SMA","5.333333333333333","138","26","10","UNKNOWN","ENFP","95","73","2","4","3","9","9","5","4","1","5","2","3","9","1","1","9","9","6","5","5","9","1","0","0","0","0","2","2","2","2","2","3","2","3","2","2"
"EMP100217","2023","3","Luthfi Purnama","1","III","1","D3","2.916666666666667","111","32","1","SC","INTP","66","88","5","6","7","7","5","8","6","4","2","7","2","3","5","8","2","7","8","7","3","9","0","0","0","0","0","4","4","4","4","4","4","5","4","4","5"
"EMP101120","2023","3","Gita Rahmawati","3","V","1","D3","4.333333333333333","97","15","5","DC","INTP","69","47","3","2","8","3","5","3","4","8","2","1","1","8","8","5","5","5","3","6","5","4","0","0","1","0","0","3","3","3","3","4","3","3","3","2","3"
"EMP100565","2023","3","Anisa Pramudita Maulana","3","V","1","D3","2.333333333333333","119","29","10","SI","INTP","41","85","6","2","2","1","8","4","2","9","5","7","5","2","1","2","6","9","5","4","4","3","0","0","0","0","1","1","3","2","2","1","2","2","2","2","3"
"EMP101456","2023","3","Nurlita Rachman Ramadhan","3","V","4","SMA","4.916666666666666","123","34","8","UNKNOWN","ESFP","99","29","1","4","1","6","9","5","2","5","3","7","9","5","8","8","2","2","2","2","5","5","0","0","0","1","0","1","2","2","2","1","1","1","1","1","1"
"EMP100898","2023","3","Dewi Permadi","3","V","4","SMA","5.5","103","31","3","DC","ENFJ","100","57","8","1","6","6","8","8","5","5","2","9","5","3","2","1","2","9","2","2","6","1","0","0","0","1","0","4","4","3","3","3","3","2","3","2","3"
"EMP101105","2023","3","Kartika Saputra Siregar","1","III","3","S2","3","111","27","2","CD","ENTP","51","41","4","7","7","2","8","9","2","4","1","8","2","1","8","2","8","5","1","3","5","8","0","0","0","0","0","4","4","3","5","4","4","4","5","4","3"
"EMP100603","2023","3","Ahmad Handayani","3","V","4","SMA","5.916666666666666","107","22","5","CS","ISTJ","70","59","4","9","4","5","3","4","2","6","6","9","5","9","1","3","6","9","3","2","9","5","0","0","0","0","0","3","3","3","2","3","3","3","3","4","3"
"EMP101922","2023","3","Bayu Mahardika Handayani","3","V","1","D3","5.916666666666666","96","27","7","IS","ISFP","34","41","5","3","2","5","5","2","5","5","6","5","4","4","6","1","1","4","4","9","6","7","0","0","0","0","0","5","5","5","5","5","5","5","5","5","5"
"EMP101133","2023","3","Rendra Subekti","1","III","2","S1","5.166666666666666","108","33","5","CI","INTJ","90","50","3","2","5","7","8","8","6","2","8","8","3","4","8","6","6","2","8","9","9","6","0","0","0","0","0","1","2","3","3","1","3","3","3","2","2"
"EMP100706","2023","3","Eko Jatmiko Mahendra","2","IV","1","D3","6.333333333333333","107","28","7","DS","ISTP","98","92","8","3","1","2","5","6","3","7","4","8","2","5","1","1","8","9","8","4","5","1","0","0","0","0","0","3","2","3","3","3","4","2","3","3","3"
"EMP100858","2023","3","Maya Fadillah Utami","3","V","1","D3","5.25","135","32","9","ID","ENFP","77","49","8","8","8","2","5","6","9","3","9","8","1","1","4","1","2","9","6","7","5","2","0","1","0","0","0","4","2","4","3","3","3","2","4","4","3"
"EMP101023","2023","3","Yuni Ginting","2","IV","1","D3","2.75","137","24","5","UNKNOWN","UNKNOWN","76","45","9","9","9","9","5","4","1","1","4","4","9","6","4","8","2","4","3","5","7","8","1","0","0","0","0","2","2","2","3","2","2","2","2","3","2"
"EMP101426","2023","3","Utami Yulianto","2","IV","1","D3","2.25","107","32","6","CS","ESFP","84","29","7","3","7","7","5","7","8","6","5","4","3","3","3","3","5","3","1","9","7","6","0","1","1","0","0","4","3","3","3","3","3","4","4","4","3"
"EMP100694","2023","3","Julia Hartanto","2","IV","3","S2","4","116","43","2","CI","ESTP","97","60","7","9","5","5","8","4","8","2","2","8","4","2","9","7","6","6","9","5","1","4","0","1","0","0","0","3","5","4","3","3","3","4","5","4","5"
"EMP100792","2023","3","Budi Yudhistira Pratama","1","III","4","SMA","1.25","117","17","6","IC","ENTJ","64","79","3","8","2","9","2","8","3","5","1","6","4","4","3","5","7","2","5","6","2","1","0","0","1","1","0","4","3","4","4","3","3","3","3","3","5"
"EMP100838","2023","3","Nurlita Permadi","2","IV","4","SMA","3","135","35","8","SD","ESFJ","73","87","8","4","4","9","4","3","5","9","4","2","5","4","7","4","9","2","5","5","3","7","0","0","0","0","0","4","4","2","4","3","3","3","3","3","3"
"EMP100663","2023","3","Rifqi Jatmiko Indrawan","1","III","4","SMA","4.583333333333333","123","32","8","IS","ENTJ","23","52","1","3","4","8","3","7","9","7","5","5","5","6","2","5","2","9","2","2","8","3","0","0","0","0","0","3","2","2","2","1","3","3","3","2","1"
"EMP101347","2023","3","Utami Adi Handayani","2","IV","4","SMA","5.916666666666666","85","32","1","DC","ISTJ","40","38","5","7","6","7","2","4","4","4","9","4","1","5","5","9","5","7","1","5","4","5","0","0","0","0","0","3","3","4","2","3","3","2","2","2","3"
"EMP101665","2023","3","Satya Salsabila","1","III","1","D3","4","96","23","6","DI","INFP","27","30","5","8","2","3","7","4","6","9","4","2","5","7","9","4","9","9","4","8","2","7","0","0","1","0","0","3","2","3","3","3","3","2","3","3","3"
"EMP100617","2023","3","Eko Rahmawati","3","V","4","SMA","2.666666666666667","104","29","2","DC","ENFJ","22","78","8","7","8","9","4","8","6","8","4","9","7","9","6","5","8","6","5","9","9","7","0","0","0","0","0","1","3","1","1","1","2","2","1","2","1"
"EMP100589","2023","3","Anisa Tri Pamungkas","1","III","1","D3","3.416666666666667","111","27","9","SD","ENFP","36","21","9","4","5","4","5","6","2","4","8","2","1","4","3","2","5","4","3","4","8","3","0","0","0","1","0","2","2","3","2","3","2","2","3","1","2"
"EMP100137","2023","3","Rizky Jatmiko Hasibuan","1","III","1","D3","10.333333333333332","125","16","10","DC","ESFJ","73","32","5","5","3","8","5","7","3","4","7","5","9","9","3","5","5","6","3","2","9","3","0","0","0","0","0","3","3","3","3","3","3","4","3","4","3"
"EMP101239","2023","3","Bella Qolbi Simanjuntak","3","V","2","S1","3.083333333333333","114","28","3","SI","ESTJ","93","55","7","1","3","8","3","6","2","2","5","3","2","1","5","2","3","6","5","9","9","2","0","0","0","0","0","4","3","3","3","4","4","4","4","5","4"
"EMP101569","2023","3","Cahyo Pramudita Nugroho","2","IV","3","S2","1.3333333333333333","117","27","3","SI","ISTP","35","38","4","3","5","9","4","8","5","4","5","1","3","6","4","2","1","8","1","4","5","6","1","0","0","0","0","4","5","5","5","4","5","4","5","5","5"
"EMP101029","2023","3","Ayunda Situmorang","3","V","2","S1","2.583333333333333","103","30","1","DC","ISTJ","22","84","1","8","6","1","3","3","5","8","5","3","6","3","6","2","3","9","7","1","2","5","0","0","0","0","0","3","3","4","3","3","3","3","2","4","4"
"EMP101741","2023","3","Satya Indrawan","2","IV","2","S1","9.416666666666666","108","24","5","SD","ESTJ","91","52","2","1","3","6","6","4","1","1","5","9","3","5","3","4","1","1","9","8","5","6","0","0","0","0","0","4","4","4","3","3","4","4","4","4","4"
"EMP101730","2023","3","Indra Salsabila","2","IV","4","SMA","3.166666666666667","115","27","5","CI","ISFP","23","29","4","8","1","8","1","8","7","4","6","8","5","5","9","2","5","4","7","3","8","8","0","0","0","0","0","2","3","3","3","3","4","3","2","2","3"
"EMP101293","2023","3","Citra Suharto","1","III","2","S1","7.75","120","28","7","UNKNOWN","ISFJ","77","41","7","2","9","1","9","2","6","6","3","2","4","6","5","7","4","1","2","1","5","3","0","0","0","0","0","4","5","4","5","4","3","4","4","5","4"
"EMP100738","2023","3","Ahmad Halim","1","III","4","SMA","4","140","29","10","SI","INFP","73","85","5","4","3","3","2","3","1","9","3","9","1","9","5","5","5","4","8","8","2","2","0","0","0","0","1","1","3","3","1","1","2","1","1","1","1"
"EMP100801","2023","3","Umar Ridwan","3","V","3","S2","3.416666666666667","110","28","7","IC","INFP","89","26","4","1","5","5","5","6","1","5","2","6","7","6","8","6","8","2","3","4","2","4","0","1","0","0","0","4","4","5","3","4","3","4","4","4","4"
"EMP101279","2023","3","Fajar Utami","1","III","4","SMA","2.583333333333333","111","27","4","DC","ISTJ","35","43","2","5","8","5","5","7","4","8","9","5","6","4","5","1","8","3","1","8","8","5","0","0","0","0","0","4","4","4","4","5","5","4","3","3","5"
"EMP101343","2023","3","Anisa Anugrah Saputra","2","IV","1","D3","1.5833333333333333","101","36","9","CI","ISTP","71","47","5","4","9","1","8","8","9","4","1","9","7","2","1","4","8","2","4","6","7","7","0","0","0","0","0","3","3","3","3","4","4","4","4","2","3"
"EMP100891","2023","3","Rendra Maulida","2","IV","1","D3","6.666666666666666","94","29","1","CI","ESTP","77","34","5","5","9","1","2","7","5","2","7","9","3","4","5","7","9","9","9","4","5","1","0","0","1","0","0","2","3","4","3","4","3","2","3","2","4"
"EMP101607","2023","3","Rama Indrawan","1","III","2","S1","6.166666666666666","122","25","2","CD","ESTJ","86","92","5","6","8","9","6","7","6","3","5","1","6","1","6","8","3","7","5","2","5","8","0","0","0","0","0","1","1","3","1","2","2","2","2","2","2"
"EMP101536","2023","3","Indra Syahputra","1","III","2","S1","2.083333333333333","100","23","2","SD","UNKNOWN","95","59","9","6","7","3","2","6","8","4","4","9","5","9","5","2","8","2","6","1","5","3","0","0","0","0","1","3","3","3","3","4","3","3","3","3","3"
"EMP100330","2023","3","Kartika Gunawan","2","IV","3","S2","2.083333333333333","108","36","1","IC","ESTP","93","76","6","2","9","6","8","4","3","4","1","9","2","7","5","2","2","8","1","8","2","5","1","0","1","0","1","4","5","5","5","3","4","4","4","4","4"
"EMP100273","2023","3","Rani Wibowo","2","IV","2","S1","4","108","27","2","IC","ESFJ","22","35","6","7","6","8","5","2","8","5","6","6","6","4","2","2","7","4","6","3","1","1","1","0","0","0","0","3","4","3","4","4","4","4","5","4","4"
"EMP100794","2023","3","Wulan Kusuma Mahendra","3","V","4","SMA","4.666666666666666","108","20","7","SI","ENFJ","85","81","9","7","5","1","2","1","1","5","4","3","4","8","8","1","6","3","5","6","1","4","0","0","1","0","0","5","5","4","5","5","5","4","4","5","5"
"EMP101608","2023","3","Budi Iqbal Pamungkas","1","III","4","SMA","6.25","117","37","10","CD","ISFJ","67","42","7","4","5","2","9","5","1","5","1","5","8","4","2","2","9","6","6","7","5","1","0","0","0","0","0","3","3","3","4","4","3","3","3","2","3"
"EMP101717","2023","3","Fitri Zulfikar","2","IV","3","S2","2.333333333333333","139","32","5","UNKNOWN","ESFP","78","26","4","5","9","8","2","2","6","8","2","4","2","1","7","8","2","8","9","8","7","6","0","0","0","0","0","5","5","5","5","4","5","5","5","5","4"
"EMP101199","2023","3","Umar Rachman Hidayat","1","III","3","S2","2.166666666666667","109","30","8","DI","ENFP","73","82","2","6","1","9","9","6","4","3","5","7","5","8","7","2","3","5","4","5","6","6","0","0","0","0","0","1","1","1","1","3","1","2","1","1","1"
"EMP101957","2023","3","Hadi Jatmiko Zulfikar","3","V","3","S2","6.166666666666666","139","16","2","DS","INFP","95","35","3","3","6","3","9","6","1","6","1","7","8","1","4","9","3","2","2","1","7","2","0","0","0","0","0","5","3","4","5","4","4","5","3","4","4"
"EMP100887","2023","3","Fitri Halim Firmansyah","2","IV","2","S1","5.083333333333333","108","27","5","CI","INFJ","95","78","9","6","6","5","8","9","3","2","4","7","3","7","2","5","2","6","7","2","1","8","0","0","0","0","1","2","2","3","3","3","3","1","2","3","3"
"EMP101046","2023","3","Rama Wibowo","2","IV","2","S1","4.666666666666666","119","35","7","IS","ISTP","60","91","8","2","6","5","6","2","7","9","7","8","8","5","6","5","7","5","6","5","6","8","0","0","0","1","0","4","4","4","4","4","3","3","3","3","4"
"EMP100560","2023","3","Adit Zulfikar Hidayat","2","IV","1","D3","5.25","137","16","7","IC","ENTP","46","55","1","1","3","7","5","2","6","3","3","8","3","5","6","6","3","5","8","4","7","6","0","0","0","1","0","5","4","4","4","3","4","4","4","4","5"
"EMP101814","2023","3","Rendra Wijaya Ramadhan","3","V","1","D3","0.5833333333333333","102","20","8","SD","ESTP","21","23","8","5","2","5","6","2","2","6","8","3","3","8","7","1","5","7","8","5","5","5","0","0","1","0","1","2","3","3","2","1","2","2","3","2","3"
"EMP100342","2023","3","Luthfi Utama Pradana","3","V","2","S1","5.5","88","33","8","SI","INFP","72","82","8","8","4","3","3","6","6","7","8","3","3","7","3","2","4","8","7","8","5","8","0","0","0","0","0","3","5","3","5","4","3","4","5","4","3"
"EMP101367","2023","3","Ahmad Nugroho","2","IV","1","D3","6.083333333333333","108","43","8","SI","ENFP","43","32","3","6","6","3","1","3","7","5","6","8","8","8","3","2","8","2","9","5","6","9","0","0","1","0","0","5","5","5","5","4","5","5","5","5","5"
"EMP100976","2023","3","Budi Suharto","2","IV","4","SMA","6","92","20","9","UNKNOWN","ENTP","50","99","2","5","5","5","7","7","7","6","1","7","1","2","7","2","2","5","5","8","1","1","0","0","0","0","1","3","3","4","3","5","4","4","4","5","4"
"EMP101158","2023","3","Putri Saputra Sinaga","1","III","4","SMA","4.666666666666666","127","30","8","DS","ENTP","34","50","4","2","8","2","9","5","7","2","8","4","4","6","9","2","6","1","9","8","4","9","0","0","0","0","0","3","2","2","3","3","3","2","2","3","3"
"EMP100435","2023","3","Intan Syahputra","1","III","3","S2","2.833333333333333","121","21","5","SD","INFJ","64","20","5","5","8","1","5","3","6","5","6","4","5","3","1","6","5","8","5","3","9","7","1","0","0","0","0","2","3","3","4","3","3","3","3","2","3"
"EMP100595","2023","3","Lestari Saputra","3","V","1","D3","7","108","28","2","SI","ESTJ","70","70","8","9","4","5","5","1","5","5","1","6","5","1","4","7","2","5","8","9","9","9","0","0","0","0","1","1","2","1","1","2","1","1","1","1","1"
